Datum dobave,SIPXbase,SIPXeuro-peak,SIPX1,SIPX2,SIPX3,SIPX4,SIPX5,SIPX6,SIPX7,SIPX8,SIPX9,SIPX10,SIPX11,SIPX12,SIPX13,SIPX14,SIPX15,SIPX16,SIPX17,SIPX18,SIPX19,SIPX20,SIPX21,SIPX22,SIPX23,SIPX24,SIPX25
10/27/22,174.42,198.81,142.84,112.9,107.3,108,106.11,144.07,163.31,285.65,273.31,197.36,157.26,151.61,138.25,132.94,146,155.23,161.74,213.95,406.54,251.5,194.78,156.59,154.16,124.73,
10/26/22,159.11,186.38,98.36,92.07,89.04,93.09,100.4,110.9,147.04,159.75,252.06,159.95,133.91,129.61,123.96,111.23,113.73,128.51,143.84,160.44,398.08,381.27,261.5,201.79,120.54,107.48,
10/25/22,144.54,163.43,115.44,100,94.18,94.4,100,111.61,145.96,211.12,199.9,169.65,168.58,152.05,153.22,131.43,120.26,130.1,136.09,179.9,204.98,215,164.48,134.24,124.15,112.33,
10/24/22,171.83,192.69,104.76,100,100,100,102.67,124.69,247.44,268.63,210.84,198.88,166.41,146.42,139.76,139.46,151.65,181.36,227.15,217.99,270.72,261.63,196.53,185,145.35,136.46,
10/23/22,110.44,112.52,110.66,99.15,93.54,90,90,87.28,98.26,108.71,113.32,113.01,96,93.29,83.93,76.17,78.31,88.64,104.44,147.03,178.06,178.07,145.54,139.99,131.2,105.9,
10/22/22,145.66,152.69,147.93,137.18,127.26,129.34,127.78,129.15,133.34,148.8,152.01,157.05,156.92,150.29,145.56,137.9,131.64,132.68,138.02,163.05,182.23,184.91,170.26,143,137.01,132.42,
10/21/22,188.44,220.12,134.15,118.62,113.36,111.01,110.91,130.74,175,257.3,300,260,188.66,179.28,173.64,166.05,177.36,185.88,213.54,236.75,265.29,295,231.68,183.35,169.99,144.92,
10/20/22,182.76,205.32,126.07,112.93,93.45,111.64,120.99,151.84,199.32,232.07,231.16,167.65,170.5,159.57,160.42,149.69,153.69,180,199.25,275,306.92,310,227.69,199.98,183.26,163.19,
10/19/22,173.83,192.91,134.4,125.18,121.42,125.02,132.84,149.15,168.81,238.16,264.51,208.23,179.23,169.13,151.46,142.82,142.4,155.78,168.05,202,241.33,290,210.15,164.2,152.07,135.58,
10/18/22,223.94,255.43,141.64,135.71,140.35,139.95,150.17,156.26,225.71,336,335,320,203.5,181.46,166.93,162,166.29,180.32,363.72,245,335,405.9,320,204.57,182.71,176.43,
10/17/22,192.24,209.7,128.31,114.41,105.65,89.64,96.85,131.51,218.76,326,310,240,168.41,149.93,138.95,140.77,146.85,164.49,198.7,243.85,282.88,331.6,310,212.88,196.06,167.33,
10/16/22,146.76,162.68,129.23,125.79,112.14,75.06,81.38,117.76,126.7,188,189.2,172.58,153.94,151.53,92.6,128.77,130,139.99,122.58,170.45,240.2,260.29,194.58,144.96,140.04,134.55,
10/15/22,184.66,192.61,191.76,174,163.8,144.74,139.9,133.36,147.49,188.04,196.41,199.33,185.09,160,144.91,136.57,134.15,156.09,183.7,199.63,315.53,299.92,262.05,208.3,187.91,179.08,
10/14/22,262.48,286.89,231.32,219.6,212.12,211.62,218.92,229.49,285.82,350,412.65,327.39,297.26,282.41,262.01,238.37,221.42,242.69,258.6,274,290,335.84,266.99,217.94,220.03,193,
10/13/22,269.81,299.16,218.66,210,193.8,182.96,195.02,218.46,259.97,365,355.21,301.56,297.91,277.7,262.7,254.99,255,263.58,295,312.44,322.85,391.01,290.1,259.79,245,246.72,
10/12/22,289.12,310.33,236.57,222.21,216,198.99,219.9,240,306.25,488.73,483.88,348.15,283.71,269.03,225.03,223.26,220.15,244.37,272.89,295.09,378.4,479.97,341,273.02,243.75,228.57,
10/11/22,294.45,311.6,214.18,174.3,174.3,171.54,176.57,223.81,369.11,556.14,370.01,318.3,276.34,263.02,247.63,230,241.18,250.47,267.06,323.9,458.15,493.16,452.11,295.02,262.03,258.54,
10/10/22,228.44,275.18,140.51,126.7,112.98,109.26,82.39,141.4,270.64,227.26,279.9,221.44,173.98,173.16,209.93,226.43,292.43,301.11,304.41,304.41,364.97,450,360,197.65,252.21,159.34,
10/09/22,169.13,170.57,216.13,195.02,189.84,162.1,141.95,147.12,153,195.68,196.7,150.85,116,100.33,178.31,108.94,100,102.6,185.08,216.8,309.73,281.5,224.96,152.69,127.63,106.18,
10/08/22,234.16,272.35,148.04,138.36,137.63,139.93,137.58,144.19,178.23,320,300,205.67,224.81,266.03,201,240.66,203.38,201,265.65,278.99,400,481,292.74,284.16,225.38,205.52,
10/07/22,215.03,217.6,199.63,183.35,168.18,166.71,151,211.63,249.25,379.41,268.91,227,203.98,173.91,147.8,147.1,155.6,180.67,190.19,286.46,289.71,339.82,273.88,228.69,192.37,145.47,
10/06/22,244.11,283.71,157.38,129.51,121.32,130.01,128.77,186.62,253.83,340,400,380,261.78,226.03,215.44,201,201.91,207.24,227.28,269.48,390,424.3,349.99,232.3,220.76,203.6,
10/05/22,268.22,296.63,210,210,115.79,171.16,168.35,273.96,296.07,340.78,360.8,293,273.96,267,210.16,203.82,210,268,287.38,299.51,390.88,495,369.99,258.22,246.87,216.69,
10/04/22,304.09,343.46,214.42,180.67,168.49,169.1,187.69,196.92,329.97,427.5,497.39,337.8,277.18,232.88,263.79,242.18,304.6,316.04,337.91,355.44,425.62,530.63,376.49,268.02,340.93,316.48,
10/03/22,258.94,284.43,116.04,119.79,122.73,113.4,122.49,146.64,336.25,422.54,473.07,299.54,214.88,179.41,215.44,151.38,205.91,192.84,217.02,324.83,391.11,547.78,379.85,321.3,318.42,281.92,
10/02/22,149.89,151.18,129.59,121.46,84.37,77.4,76.13,82.77,90.83,110.38,123.04,110.78,90.07,108.37,81.4,68.75,67.26,76.68,112.57,196.73,356.66,421.84,340.61,265.49,214.27,190.02,
10/01/22,220.13,242.83,176.96,134.91,134.76,132.44,137.12,232.12,285.17,330.53,397.91,281.34,268.26,239.5,189.86,182,146.49,159.91,220,257.17,271.37,300.1,241.51,218.58,208.35,136.84,
09/30/22,360.73,379.88,349.44,336.1,325.03,322.42,324.8,348.44,429.99,524,559.91,464.71,388.71,355.52,316.96,296.36,291.32,312.2,321.38,380.19,416.92,454.32,400,299.3,243.98,195.44,
09/29/22,430.63,467.83,351.45,336.51,326.14,315.19,320,345.53,440.07,569.93,585,522.48,475.12,476.67,420.36,385.02,377.41,398.67,400,445.01,523.19,605,520,424.99,397.03,374.46,
09/28/22,385.83,423.97,306.42,275.78,245.94,242.98,273.77,307.13,383.17,472.63,500.38,430.67,409.75,383.88,351.34,343.02,336.43,360.51,384.98,435.59,510.61,640.42,510,419.99,372.61,361.8,
09/27/22,359.66,430.36,190.95,180.24,169.8,151.3,167.35,291.99,383.8,437.33,571.48,635.85,496.75,435.29,327.97,308.97,296.67,295.98,373.86,370.85,480,570.63,489.98,351.43,333.69,319.71,
09/26/22,328.31,387.12,248.77,179.85,159.25,141.81,152.47,230.37,374.12,430,430,403.23,372.32,366.42,346.43,336.57,377.62,357.99,390.21,393.21,412.96,458.5,396.58,329.7,327.19,263.91,
09/25/22,279.03,291.57,268.66,230,215.24,215.16,194.4,197.6,228.14,239.9,278.74,308.13,274.72,279.73,275.04,238.83,211.34,220.94,270.42,345.84,380.09,415,396.2,369.97,348.17,294.43,
09/24/22,370.9,380.62,377.94,344.12,312.03,307.23,306.29,360.34,379.38,401.48,389.65,380,369.93,363.49,347.96,298.29,299,317.11,357,375.2,493.79,576.06,480.56,387.15,362.73,314.97,
09/23/22,409.83,435.79,352.56,322.95,312.58,300.48,303.12,324.57,410.66,496.29,571.36,467.5,368.14,357.93,400.07,397.28,340.45,406.12,428.42,422.09,460.13,609.99,569.99,428.6,393.46,391.29,
09/22/22,413,433.47,373.07,339.41,330.08,310.94,322.2,360,435.1,536.03,511.74,430.03,420,410,361.5,361.37,381.49,381.49,413.99,437.74,492.32,600,510,418.38,396.34,378.69,
09/21/22,381.92,396.09,310.3,299.58,299.54,299.58,297.28,338.93,419.48,534.75,523.62,424.84,362.5,361.99,314.18,310.78,307.39,331.99,364.43,406.9,470,574.51,490.53,403.66,370,349.39,
09/20/22,372.25,398.74,261.77,260.1,277.16,262.47,260.1,278.3,375,433,447.36,417.15,370.45,352.48,326.52,317.63,318.73,331.19,368.98,418.87,469.05,646.52,567.73,429.9,388.2,355.32,
09/19/22,289.11,315.57,164.02,116.18,152.6,136.28,152.93,212.34,368.04,415.09,415.38,358.7,326.69,267.8,234.56,196.08,232.34,255.99,299.82,350,407.43,442.05,420.05,375,342.68,296.69,
09/18/22,156.26,145.75,185.79,153.82,146.32,125.66,57.61,118.78,125.23,101.53,148.48,176.04,158.92,128.05,112.67,51.86,41.18,52.73,98.23,164.69,260.07,356.08,281.41,255.49,273.29,176.19,
09/17/22,268.98,316.74,190.79,207.34,208.92,183.83,171.84,173.41,184.38,395,384.1,379.24,282.99,287.84,263.08,310.5,174.23,234.24,257.78,373.01,393.19,460.67,372.97,203.19,197.51,165.43,
09/16/22,396.7,469.24,313.75,289.4,265.03,241.12,242.18,287.47,405.18,472.05,489.97,451.84,424.86,404.68,465.95,450.57,437.72,497.25,480.85,503.48,496.04,527.63,430.68,424.47,240.63,277.89,
09/15/22,402.35,430,391.63,338.77,317.25,301.87,313.55,375.8,450,474.82,500.1,472.84,435.85,402.99,392.92,361.27,391.36,402.3,422.28,425.4,457.8,494.9,462.48,433.1,377.18,260.04,
09/14/22,458.07,509.92,345.08,366.48,346.97,335.64,353.88,375.51,461.72,505.64,564.9,541.86,503.71,500.76,481.73,452.8,450.31,461.03,481.08,505,547.03,628.81,539.8,460.34,421.59,362,
09/13/22,448.82,491.4,345.06,332,354.2,332.65,357.11,380.01,432.78,502,560,471.42,440.74,429.36,466.66,439.09,450.47,454.39,493.07,570.32,523.17,598.14,530.38,459.13,437.97,411.61,
09/12/22,438.68,474.83,347.09,342.15,341.73,349.9,353.39,389.05,464.06,502.45,500.1,470,408.7,440.29,426.47,421.84,431.28,440.29,444.73,471.71,515,727.49,530.37,463.2,376.68,370.38,
09/11/22,391.53,374.16,421.45,385.07,385.06,369.22,358.54,369.02,379.02,385.01,402.13,402.13,388.5,380.04,360,295,251.8,297,343.1,404.32,459.99,505.94,517.2,484.94,452.22,400,
09/10/22,404.32,410.18,400.85,359.09,352.09,348.07,348.09,356.04,381.3,411.07,427.72,429.18,419.9,418.36,399.98,355,348.99,353.39,371.98,436.24,469.52,491.86,483.98,459.95,443.97,437.01,
09/09/22,383.93,427.53,300.01,238.2,234.9,220.57,226.87,278.7,439.43,486.66,495.1,417.64,357.88,347.59,402.62,396.26,379.18,420.29,436.04,440.14,486.66,551,465,419.95,398.29,375.44,
09/08/22,464.79,482.86,436.67,404.94,398.29,377.07,377.61,404.13,497.44,520,524.06,508.64,479.47,501.52,477.43,440.96,468.64,440.35,436.57,453.56,504.91,558.16,515.75,495.67,486.4,446.67,
09/07/22,476.34,493.02,415.26,402.43,420.1,376.45,408.77,423.57,484.68,519.9,524.77,501.04,464.63,437.11,451.49,441.45,437.39,458.9,466.91,525.88,575.25,631.39,599.98,543.3,484.99,436.53,
09/06/22,535.48,569.4,423.88,438.73,440.61,436.21,420.1,467,551.4,566.28,571.14,565.1,535.52,546.75,531.86,526.5,527.63,541.63,554.84,581.87,620,730,626.96,565.78,546.19,535.57,
09/05/22,447.05,515.58,293.6,220,218.08,222.7,239.33,367.52,459.9,506.5,519.93,489.59,470,478.47,513.09,516.65,482.69,487.58,506.5,520.32,571.1,631,575.66,520.2,493.7,425.19,
09/04/22,319.61,332.5,273.21,230.48,262.99,209.43,224,331.88,211.07,226.39,209.95,210.06,273.7,310.83,364.45,300.9,333.1,346.87,299.73,375,455.47,509.93,509.93,445,409.67,346.7,
09/03/22,371.41,398.28,398.18,279.03,318.68,250.14,264.95,291.67,275,370.08,400.99,398.48,397.3,389.24,337.49,321.89,315.54,367.04,414.17,453.56,453.63,530,523.92,420.94,397.65,344.38,
09/02/22,504.21,567.86,456.05,418.74,395.35,362.68,391.73,445.42,531.95,566.1,580.87,542.29,532.06,563.05,590.23,604.4,581.21,556.62,541.68,547.74,548.28,625.87,572.57,453.32,425.33,267.48,
09/01/22,619.08,671.62,511.66,496.72,499.07,486.47,491.05,532.8,646.44,675.03,680.35,625.4,603,661,676.76,675.64,671.05,678.15,656.95,680.09,704.08,746.92,715.53,650.04,582.03,511.67,
08/31/22,675.82,741.79,574.76,540.9,543.09,508.56,541.83,565.03,649.99,741.46,743.34,743.87,738.5,727.54,732.03,746.03,745.02,745,755.53,735.29,734.53,754.81,767.92,706.07,627.76,550.7,
08/30/22,732.69,792.64,617.49,595.07,585.01,584.96,596.01,612.55,762.08,778.06,791.31,766,753.98,757.54,776.33,772.28,770.02,790.27,820,812.44,842.11,859.45,879.29,798.64,658.48,605.24,
08/29/22,747.99,831.24,590.85,544.14,523.3,529.58,528.3,602.89,711.37,769.92,805.05,857.19,789.95,785.47,828.22,835.5,853.48,851.69,827.85,817.61,851.81,871,860.89,800,762.54,753.09,
08/28/22,536.53,550.47,585.03,491.4,467.7,430,425.97,409.92,427.29,441.91,467.45,437.62,476.87,539.57,597.64,550.9,332.14,598.48,610.04,599.28,659.76,735.91,723.36,671.77,606.7,590.03,
08/27/22,647.03,663.2,685.14,644.2,636.8,587.9,563.47,573.1,580.9,636,682.59,685.95,660.75,610.84,627.83,616.17,589.22,641.93,641.71,703.9,730.84,766.67,734.43,690.15,659.94,578.29,
08/26/22,708.01,748.08,607.15,580.07,572.53,571.04,569.21,598.99,750,769.23,802.94,781.62,763.2,750.03,721.56,714.81,703.18,706.08,727.09,750.55,770,785.91,779.2,770,747.74,700,
08/25/22,625.49,652.81,539.61,522.92,520.07,513.06,518.6,530.07,600.29,663.24,688.4,638.52,610.55,615,619.82,611.58,627.81,614.16,640.01,686.8,714.23,766.79,760,710,673.4,626.73,
08/24/22,635.38,653.29,581.8,550,550.19,535.98,539.01,574.18,648,683.25,694.26,649.92,611.4,598.61,608.3,584.97,576.66,615.04,627.99,672.33,750,850,783.56,719.99,659.37,584.39,
08/23/22,616.26,639.47,550,504.73,507,500.57,503.32,531.02,627.95,668.21,680,640.1,614.01,617.08,614.89,594.48,572.74,579.11,604.43,648.15,713.65,794.95,771,708.83,644,599.99,
08/22/22,564.31,593.1,504.25,477.42,454.68,441.72,450.02,497.08,559.5,599.9,610,595.59,583.46,567.5,556.53,546.88,559.73,577.2,586.67,613.55,640,680.1,679.97,627.71,588.86,545,
08/21/22,400.87,361.02,430.27,381,374.94,344.27,323,324.07,365.99,348.35,332,317.26,254.52,339.24,381.19,305.15,245,255.22,325.66,455,530,592,624.57,609.36,593.58,569.2,
08/20/22,469.46,449.51,512.09,500.05,480.09,460.04,452.61,452.15,471.69,475.03,484.93,480.02,464.5,443.19,441.64,411.56,421,391.35,448.44,402.56,475.06,529.91,550.39,539.98,512.26,466.47,
08/19/22,516.12,530.17,510.09,467.63,450.1,440.4,439.39,469.62,522.51,570.3,583.99,569.88,557.45,541.53,538.48,495.79,477.7,474.39,490.86,517.42,545.56,568.99,569.4,550,530.58,504.93,
08/18/22,562.64,590.05,523.92,479.9,480,475.64,479.94,501.73,550,598.9,620.51,613.59,605.36,577.96,564.73,558.09,541.48,545.92,576.05,586.44,634.34,656.08,646.59,600.06,561.24,524.93,
08/17/22,554.24,573.88,523.94,483.88,472.13,460.07,465.54,491.36,548.93,597.13,616.33,575.1,549.97,526.89,514.5,510.74,515,519.17,541.6,593.3,676.04,747.93,681,629.09,552.03,510.12,
08/16/22,504.88,507.15,465.26,430.65,431.1,416.42,422.59,440.99,502.52,517.99,514.9,497.3,472.02,465.26,462.28,470.31,475.97,477.29,478.55,507,600.05,664.89,662.05,648.38,580,513.28,
08/15/22,426.97,432.34,375.03,361.09,360.64,350,352.99,369.08,389.11,426.56,465.55,452.8,431.41,407.06,402.31,392.13,392.77,380.09,400.05,448.84,495,520.01,555.72,536.69,507,475.42,
08/14/22,371.19,347.59,416.3,397.2,377.9,354,350.06,351.01,352.77,350.05,355.17,339.94,309,325.82,322.88,292.99,276.93,315.5,357.2,404.88,415.9,454.91,459.96,462.6,455.42,410.09,
08/13/22,409.5,403.21,427.23,400.71,387.87,374.09,375.79,382.76,379.9,388.74,399.9,374.5,373.76,380.07,416.88,371.95,375.9,387.25,376.5,412.3,466.2,503.26,504.7,479.94,461.91,425.89,
08/12/22,456.85,466.48,422.1,405,395.19,391.95,401.14,407.23,463.98,513.31,508,472.56,419.9,408.12,399.66,462.04,488,451.31,468.15,470,489.99,560,565.4,507.78,469.47,424.02,
08/11/22,385.15,396.13,309.92,300.03,310,306.3,312,347.06,398.93,419.98,414.91,397.16,355.1,345.2,350.99,359.85,366.7,376.23,396.18,401.31,450,539.9,534.75,446,414.99,390,
08/10/22,341.8,341.33,297.01,286.98,298.71,285.6,277.34,297.43,342.4,385.28,395.51,356.26,302.9,302.88,300.05,317.82,304.53,300.97,303.1,353,409.93,449,454.73,420,406.84,355.01,
08/09/22,360.53,364.43,330.76,298.92,298.95,289.2,295.75,320.01,382.92,414.98,426.22,383.99,310.09,300.33,320.83,338.06,325.91,342.44,337.85,374.38,443.24,469.8,469.72,428.67,406.45,343.31,
08/08/22,375.35,395.77,310.08,271.57,273.88,271.47,267.09,310.38,372.2,417.54,414.68,384.55,343.04,360.98,369.08,373.51,384.78,384.62,397.16,406.17,434.79,495.9,489.62,455,429.15,391.2,
08/07/22,216.66,153.68,277.89,232.85,218.28,206.4,200.47,205.23,205,206.29,162.27,142.7,100,87.69,86.82,88.68,89.23,87.79,104.59,199.42,301.67,393.3,421.99,419.92,401.86,359.42,
08/06/22,328.58,331.02,361.76,315.05,308.59,276.45,267.76,261.59,290.83,315.03,309.56,293.95,310.41,321.7,312.24,310.02,300.17,308.54,351.26,374.73,370.64,408.99,418.11,404.57,369.08,324.98,
08/05/22,424,444.18,428.53,358.18,337.64,339.17,338.52,390.05,449.91,468,483.91,449.79,429.42,409.55,411.37,399.47,419.66,423.3,460.31,478,488.1,477.27,478.1,441.24,429.91,386.55,
08/04/22,419.84,412.74,450.3,414.26,375.07,348.49,345.3,375.07,452.27,480.1,475,419.95,389.02,386.79,363.37,365.02,370.09,364.94,409.37,392.18,501.03,516.14,504.74,490.54,467.85,419.3,
08/03/22,426,431.21,386.22,374.09,347.79,326.3,329.96,370.68,444.61,458.19,449.45,440,357.65,392.06,384.2,407.06,392.41,415.03,438.22,445.43,515.67,537.32,533.36,513.95,506.33,458.11,
08/02/22,443.63,446.82,440.98,390.1,382.1,359.89,352.69,393.03,457.04,479.9,478.9,436.89,421.08,415.88,399.28,415.41,413.27,429.8,457.61,460.16,498.9,534.69,542.5,536.35,500.77,449.96,
08/01/22,430.47,439.65,385.06,344.06,338.81,320.86,329.72,380,429.66,467.91,474.9,460.71,449.18,431.52,406.37,394.73,387.4,404.66,407.03,451.11,487.34,520.79,538.42,531.45,513.14,476.54,
07/31/22,316.7,286.05,382.79,339.88,300.1,293.05,271.3,239.25,261.03,264.8,300.01,286.37,261.1,255.76,263.08,219.08,208.74,226.08,252.07,316.01,394.79,449.55,452.95,464.82,468.4,429.88,
07/30/22,406.7,388.55,425,404.3,405,395.85,377.06,383.98,406.78,423.02,412.72,398.47,402.12,400,388.06,359.79,338.87,299.31,345.41,414.16,441.09,462.56,498.84,466.69,468.58,443.22,
07/29/22,486.16,518.29,430.68,392.96,378.81,388.51,374.83,405.66,463.16,515.11,521.06,507.97,498.89,494.69,503.17,513.77,489.06,527.17,540.63,529.12,542.15,551.79,542.32,541.77,535.8,478.85,
07/28/22,513.48,536.76,437.79,400.91,399.97,399.63,399.97,400.04,494.65,549.95,544.31,512.9,495.56,490.55,496,504.98,509.75,490.6,517.87,578.64,650,650,650,650,560.16,539.21,
07/27/22,488.09,525.83,415.53,367.97,362.94,358.7,356.66,385.11,460,503.41,590.61,507.62,550.73,541.97,528.52,500,512.21,463.24,482.69,500,560.38,571.96,600.15,578.27,537.79,477.6,
07/26/22,482.33,547.39,375.27,345.65,337.41,324.89,326.57,352.53,413.29,479.22,459.22,512.63,503.86,560.58,537.39,517.45,541.09,583.2,576.98,558.98,566.35,651,650,477.04,483.13,442.22,
07/25/22,467.06,534.14,346.4,276.76,269.85,266.03,261.71,286.29,375.08,410.14,423.33,412.58,431.06,470.74,523.51,480.85,470.7,583.05,629.22,689.1,650,645.57,637.22,640.91,568.18,461.14,
07/24/22,322.15,281.82,393.26,379.24,355.06,331,316.18,302.82,272.76,260.93,222.48,232.62,264.66,296.82,273.27,196,217.99,266.32,290.06,325.95,371.71,423.98,485.68,441.49,429.55,381.73,
07/23/22,366.7,363.72,401.04,344.67,351.99,337.01,332.04,331.27,337.03,333.12,343.78,354.35,359.74,356.83,355.09,318.48,308.25,368.01,375.42,394.59,419.15,410.99,477.69,407.32,403,379.87,
07/22/22,472.01,512.79,382.11,341.14,342.13,336.98,337.43,352.19,406.89,449.42,446.8,429.22,424.77,401.1,548.45,510.9,497.71,526.25,558.56,509.69,650,650,650,576.87,550,449.64,
07/21/22,464.69,488.68,400.7,341.58,340.97,325.5,317.21,360.99,440.69,483.05,497.55,480,442.07,430.25,418.12,421.4,438.91,459.09,476.98,543.11,605.72,651,650,571.1,568.21,488.28,
07/20/22,438.86,479.35,329.97,268.92,262.08,252.95,255.99,356.3,431.29,463.11,456.87,457.65,437.28,415.84,438.47,485.99,462.76,506.49,502.92,490.15,490.74,607.06,635.99,580.19,488.53,454.98,
07/19/22,457.07,501.61,402.46,368.99,337.32,325.24,318.72,350.98,440,484.59,472.97,450.2,445.54,465.05,477.7,481.09,470.84,482.44,526.31,578.97,572.46,595.72,586.87,489.81,473.07,372.31,
07/18/22,449.18,482.93,389.77,328.49,299.23,282.44,277.16,314.63,391.9,424.94,429.3,420.66,411.71,472,478,506.65,472,478,472,473.65,535.13,646.09,677.22,599.47,530.13,469.86,
07/17/22,235.38,182.62,290.06,240.8,182.96,170.95,168.2,227.35,257.61,206.61,189.51,170.35,110.01,103.92,144.68,125.31,94.63,85.99,133.41,268.37,344.42,420.81,432.29,434.95,436.82,409.07,
07/16/22,305.01,282.54,384.91,349.96,294.77,265.33,259.12,303.78,307.96,285.9,311.39,303.82,288.64,285.05,265.14,223.42,191.52,216.38,171.21,267.07,477.38,389.42,428.56,360.22,357.55,331.77,
07/15/22,402.42,431.14,350,320.07,300.81,305.01,307.55,330,404.9,429.92,443.7,387.98,433.21,433.21,427.27,428.48,444.45,444.45,414.93,441.32,435.2,439.48,460.1,434.3,432.89,408.74,
07/14/22,421.31,443.48,402.37,378.06,345.47,334.1,335.01,371.63,421.32,433.31,434.07,419.98,379.9,410.56,422.4,423.96,439.01,472.82,479.81,459.21,500,479.99,460.1,460.1,448.19,400.04,
07/13/22,383.44,376.13,416.05,365.61,336.72,344.89,325.04,332.22,411.97,435,458.91,429.38,376.53,428.09,335,327.88,317.91,325.03,335,355.09,384.57,440.16,452.5,450.1,439.13,379.82,
07/12/22,401.46,396.81,395.49,349.57,330.04,331.5,334.34,362.1,419.64,453.66,448.9,400.68,387.7,352.94,389.88,358.64,345,345.17,381.77,402.22,435.24,513.59,509,480,473.47,434.55,
07/11/22,377.97,396.74,320.08,277.83,274.19,267.65,270.35,298,395.95,415.08,433.97,411.86,404.05,396.9,385.59,370.72,342.88,370.91,372.35,385.49,428.1,458.03,469.9,452.12,450.05,419.15,
07/10/22,126.73,79.16,120.69,69.3,70.08,49.3,76.69,70.61,76.53,54.64,42.94,41.12,43.36,50.64,47.42,37.26,33.21,35.36,44.52,88.05,163.89,322.13,369.9,378.07,389.89,365.84,
07/09/22,191.97,155.57,350,284.05,216.28,206.48,197.51,206.95,241.96,238.75,241.41,195.57,162.45,141.46,124.93,111.53,137.4,110.3,135.61,148.14,160.05,197.99,226.53,219.93,199.74,152.24,
07/08/22,313.84,297.66,264.82,261.21,266.62,257.56,227.76,256.12,373.96,422,419.48,359.71,328.32,288.01,253.98,245.53,237.86,216.27,240.44,266.71,324.62,391,412.44,422.86,419.65,375.24,
07/07/22,357.74,403.88,295.7,226.22,216.14,199.34,193.84,250.41,387.35,371.67,373.71,346.14,359.87,396.74,391.54,367.59,394.89,391.24,428.27,471,479.36,446.15,424.52,421.48,387.82,364.81,
07/06/22,359.92,365.63,351.39,313,304.81,280.66,299.27,322.79,389.83,413.89,402.71,383.35,328.97,322.38,347.15,348.26,367.06,358.36,365.1,367.53,396.59,400.1,403.14,407.32,405.21,359.26,
07/05/22,395,423.17,359.96,321.21,311.52,304.29,301.23,324.82,380.47,412.59,450,376.44,404.15,415.96,398.98,402.1,420,463.82,412.17,375.46,450,509,515,377.7,425.2,367.87,
07/04/22,375.92,408.2,319.65,277.83,263.97,254.32,258.3,302.44,361.88,376,385.17,366,370.52,388.11,387.15,406.58,431.8,461.74,405.89,434,414.26,447.18,481.86,431.47,414.1,381.9,
07/03/22,240.59,229.87,270.08,243.52,199.08,195.6,185.6,182.71,176.71,192.31,185.07,170.26,128.2,162.77,261.05,300,281.96,324.68,123.8,220.93,272.77,327,340.1,348.43,348.45,333.06,
07/02/22,255.42,235.68,285.72,255,237.2,230.71,222.31,214.2,233.84,244.56,211.64,210.37,195.96,154.04,164.85,176.63,172.08,330,336,241.52,285.03,350,362.85,359.96,353.44,302.17,
07/01/22,344.47,357.94,339.8,295.6,279.44,267.95,267.9,282.13,355.19,378.85,385.19,378,368.96,360.43,336.21,336.68,339.9,363.6,377.94,356.89,344.91,346.56,364.85,380.44,385,374.9,
06/30/22,356.72,378.49,293.39,311.46,299.74,292.79,275.97,289.89,339.77,369.89,379.63,351.07,320.1,358.64,358.19,387.24,388.32,371.49,366.35,372.44,409.41,479,450,394.21,374.24,327.98,
06/29/22,336.53,357.14,300,314,277.38,268.26,281.33,280,314.19,350.85,374.53,367.29,371.2,367.88,331.96,322.3,331.56,347.33,352.33,358.41,369.95,390.9,390,366.9,353.38,294.83,
06/28/22,383.33,422.47,304.65,315.34,305.67,290.6,287.07,282.41,355.58,380.59,388.74,374.5,379.3,419,416.06,420.9,450,450,450.1,400.18,450,470.9,453.14,410.92,396.38,347.84,
06/27/22,346.5,364.67,300,293.45,285.51,283.69,283.9,277.41,330.9,357.94,371.07,348.38,332.54,326.91,321.64,344.57,355,350,375.96,393.99,410,446,424.63,375.64,372.17,354.81,
06/26/22,262.08,255.16,288.91,261.33,241.79,223.07,220.05,198.32,190.54,207.15,214.88,253.1,235.64,242.89,266.5,233.68,223.57,219.98,262.18,276.75,305,327.78,348,379.9,350,318.95,
06/25/22,263.97,267.72,277.38,242.2,214.91,217.08,205.22,209.06,226.73,261.09,269.03,242.74,235.31,284.68,275.97,253,257.07,257.5,282.64,269.07,271.57,314.1,327.17,322.68,324.02,294.94,
06/24/22,299.99,310.61,274.32,258.22,238.23,248.58,250.79,267.12,304.24,335.91,346.32,334.2,310.62,306.32,282.56,283.81,300.1,300.1,314.9,296.41,322,329.94,335.2,330.92,320,308.99,
06/23/22,317.46,328.89,294.2,269.3,257.11,245.82,255.08,279.68,336.1,364.45,359.14,339.79,307.78,297.54,289.29,300.1,301.95,300.1,300.41,348.23,373.49,428.85,413.99,372.92,323.11,260.7,
06/22/22,344.36,355.49,300,290.01,280.64,270.1,255.02,283.07,339.57,426.78,409.69,389.12,343.32,335.66,321.2,320.51,296.3,314.9,319.99,361.94,403.15,450.1,447.67,399.3,381.04,325.44,
06/21/22,340.86,366.6,281.89,264.7,261.08,257.27,261.58,262.3,297.61,338.9,340.33,316.45,349.75,364.98,398.62,381.38,406.62,319.64,342.06,349.39,381.62,448.32,456.27,405.46,370.02,324.46,
